OS01G0104100,OS01G0124401,OS01G0135700,OS01G0159800,OS01G0172200,OS01G0184100,OS01G0200700,OS01G0279900,OS01G0282800,OS01G0292700,OS01G0307500,OS01G0343300,OS01G0348900,OS01G0506100,OS01G0510100,OS01G0534900,OS01G0571300,OS01G0575200,OS01G0612600,OS01G0624500,OS01G0664100,OS01G0692700,OS01G0693400,OS01G0699100,OS01G0733200,OS01G0750100,OS01G0752500,OS01G0797600,OS01G0811300,OS01G0837500,OS01G0839100,OS01G0839200,OS01G0842200,OS01G0847200,OS01G0847600,OS01G0848200,OS01G0867300,OS01G0897000,OS01G0930400,OS01G0955100,OS01G0959100,OS01G0959200,OS01G0963600,OS01G0971100,OS02G0100300,OS02G0122800,OS02G0132300,OS02G0140300,OS02G0148100,OS02G0184900,OS02G0195600,OS02G0234300,OS02G0276500,OS02G0542400,OS02G0551100,OS02G0553200,OS02G0576700,OS02G0579600,OS02G0592300,OS02G0601300,OS02G0606700,OS02G0654700,OS02G0655200,OS02G0657000,OS02G0666200,OS02G0669100,OS02G0671100,OS02G0706400,OS02G0736400,OS02G0755000,OS02G0755900,OS02G0759800,OS02G0760300,OS02G0782700,OS02G0787300,OS02G0802700,OS02G0813500,OS03G0133000,OS03G0180800,OS03G0219200,OS03G0230300,OS03G0230500,OS03G0231600,OS03G0302000,OS03G0315400,OS03G0332400,OS03G0363900,OS03G0390200,OS03G0390700,OS03G0575200,OS03G0610900,OS03G0635100,OS03G0710800,OS03G0746500,OS03G0757500,OS03G0786400,OS03G0820300,OS03G0820400,OS03G0833200,OS03G0858100,OS04G0105100,OS04G0201500,OS04G0348400,OS04G0379700,OS04G0395800,OS04G0448100,OS04G0449400,OS04G0464200,OS04G0473400,OS04G0476800,OS04G0493000,OS04G0498600,OS04G0511200,OS04G0522500,OS04G0526800,OS04G0531400,OS04G0534600,OS04G0541700,OS04G0556300,OS04G0560600,OS04G0566100,OS04G0571200,OS04G0603200,OS04G0620700,OS04G0659100,OS04G0661200,OS04G0671700,OS04G0687300,OS05G0113500,OS05G0125000,OS05G0177500,OS05G0195200,OS05G0213500,OS05G0348100,OS05G0428700,OS05G0457200,OS05G0488800,OS05G0516600,OS05G0518600,OS05G0534400,OS05G0555100,OS05G0574500,OS06G0147800,OS06G0166500,OS06G0183100,OS06G0210500,OS06G0241100,OS06G0254700,OS06G0567200,OS06G0606000,OS06G0609500,OS06G0612800,OS06G0665500,OS06G0683400,OS06G0685700,OS06G0693700,OS06G0698785,OS07G0164100,OS07G0168800,OS07G0187200,OS07G0231400,OS07G0561300,OS07G0572800,OS07G0598300,OS07G0627300,OS07G0679000,OS07G0686800,OS07G0694000,OS08G0157600,OS08G0206400,OS08G0430500,OS08G0445700,OS08G0492500,OS08G0537900,OS08G0546800,OS08G0558200,OS09G0109800,OS09G0306400,OS09G0369000,OS09G0478600,OS09G0486500,OS09G0522000,OS09G0522200,OS09G0537700,OS09G0555500,OS09G0557700,OS09G0571200,OS10G0409400,OS10G0415300,OS10G0415900,OS10G0419400,OS10G0431000,OS10G0456800,OS10G0478900,OS10G0492800,OS10G0518200,OS10G0521000,OS10G0533600,OS10G0553300,OS10G0563600,OS10G0577700,OS10G0577800,OS10G0579100,OS11G0127600,OS11G0151400,Label
0.0,0.0,3.1699,0.0,0.0,0.0,12.1417,4.4594,3.9069,0.0,0.0,6.6417,0.0,0.0,5.7908,0.0,0.0,0.0,5.8662,5.7115,0.0,4.4594,0.0,4.4594,0.0,0.0,0.0,0.0,0.0,4.4594,0.0,3.1699,3.9069,5.5382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3928,6.5981,4.4594,0.0,0.0,0.0,6.1332,0.0,0.0,5.4263,5.5382,0.0,4.4594,5.7115,4.9069,0.0,0.0,5.8662,0.0,0.0,0.0,0.0,0.0,5.9376,0.0,7.4429,3.9069,0.0,6.0058,3.9069,7.9891,0.0,3.1699,4.4594,0.0,3.1699,3.1699,6.507,0.0,6.1332,6.071,3.1699,0.0,6.071,0.0,0.0,3.9069,4.9069,0.0,0.0,7.5148,0.0,0.0,5.6273,0.0,0.0,0.0,0.0,3.9069,3.1699,0.0,5.7908,0.0,0.0,3.9069,3.9069,5.4263,4.9069,10.5843,3.1699,0.0,4.9069,0.0,3.9069,6.6838,5.6273,5.5382,3.1699,0.0,0.0,4.4594,0.0,6.3398,3.1699,3.9069,3.9069,3.9069,3.9069,4.4594,0.0,5.6273,8.5533,4.4594,3.9069,3.9069,6.1332,5.4263,5.9376,0.0,8.794,3.1699,0.0,0.0,3.1699,0.0,6.1332,0.0,0.0,0.0,3.1699,6.7649,4.9069,5.7908,0.0,3.1699,3.9069,6.2502,3.1699,0.0,0.0,0.0,0.0,3.9069,3.1699,0.0,0.0,0.0,0.0,3.1699,0.0,3.9069,0.0,0.0,7.5834,0.0,5.4263,0.0,0.0,6.6838,3.1699,0.0,4.4594,3.9069,3.9069,4.9069,0.0,0.0,0.0,0.0,0.0,0.0,4.4594,4.4594,6.2502,0.0,5.4263,3.9069,7.341,5.7908,6.4097,3.1699,3.1699,0.0,0
0.0,0.0,3.9069,0.0,3.1699,0.0,12.8863,0.0,3.1699,0.0,0.0,6.023,0.0,3.1699,5.4453,0.0,0.0,0.0,6.0896,5.3219,5.1293,3.1699,4.9069,3.1699,0.0,0.0,3.9069,3.9069,0.0,3.1699,0.0,0.0,3.9069,3.1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3526,6.4848,4.9069,0.0,0.0,0.0,5.5432,0.0,0.0,4.9069,4.9069,3.1699,3.9069,3.9069,5.3219,0.0,0.0,6.2722,0.0,0.0,0.0,0.0,0.0,5.1293,3.1699,7.4292,4.9069,0.0,5.7214,3.9069,9.2327,4.9069,3.1699,5.1293,0.0,0.0,0.0,6.3284,0.0,5.4453,6.4345,3.9069,0.0,3.1699,0.0,3.1699,0.0,0.0,0.0,3.1699,7.5985,0.0,0.0,3.1699,0.0,0.0,3.9069,0.0,4.9069,3.1699,0.0,4.9069,0.0,0.0,0.0,5.1293,5.5432,3.1699,11.2018,0.0,0.0,4.9069,0.0,3.1699,6.5803,5.5432,5.5432,3.1699,3.1699,0.0,4.9069,0.0,3.9069,0.0,3.9069,3.1699,0.0,0.0,5.1293,0.0,5.5432,8.913,3.1699,3.1699,0.0,6.3284,5.3219,6.2722,0.0,8.9221,3.1699,0.0,3.1699,0.0,0.0,0.0,0.0,3.9069,0.0,4.9069,6.3284,3.1699,5.803,3.1699,0.0,3.1699,6.023,5.1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1699,0.0,0.0,3.1699,0.0,0.0,8.3198,0.0,5.3219,3.1699,0.0,6.6259,0.0,0.0,0.0,3.9069,0.0,3.9069,0.0,0.0,0.0,3.1699,0.0,0.0,5.5432,5.1293,5.7214,3.1699,5.1293,0.0,6.4848,5.4453,5.803,0.0,3.1699,0.0,0
0.0,0.0,2.3219,0.0,0.0,0.0,13.1169,4.6439,0.0,0.0,0.0,5.634,0.0,0.0,6.0736,0.0,0.0,3.585,6.58,6.8691,3.585,4.0875,4.9069,2.3219,0.0,2.3219,3.585,2.3219,0.0,5.1293,2.3219,0.0,5.4121,4.0875,0.0,0.0,0.0,2.3219,0.0,3.585,0.0,0.0,10.5751,5.9134,5.4121,2.3219,2.3219,2.3219,5.8263,0.0,0.0,5.2869,5.634,2.3219,2.3219,2.3219,5.9134,0.0,0.0,7.1465,0.0,0.0,3.585,0.0,0.0,5.1293,0.0,7.439,4.0875,0.0,4.9069,4.0875,9.6628,2.3219,4.6439,4.6439,0.0,4.9069,0.0,5.9957,0.0,6.58,5.5273,5.1293,0.0,4.6439,0.0,2.3219,0.0,5.2869,0.0,0.0,7.4967,0.0,0.0,5.1293,0.0,0.0,0.0,0.0,4.6439,4.6439,2.3219,3.585,0.0,0.0,3.585,4.6439,6.6829,4.0875,11.1364,2.3219,0.0,3.585,0.0,4.0875,6.2848,5.2869,4.6439,2.3219,2.3219,0.0,5.1293,4.0875,2.3219,0.0,5.5273,4.9069,0.0,4.0875,2.3219,0.0,5.8263,8.0335,3.585,0.0,0.0,5.9134,3.585,5.7334,0.0,8.8461,0.0,0.0,0.0,3.585,0.0,0.0,2.3219,3.585,2.3219,3.585,6.2178,5.5273,5.4121,3.585,0.0,5.2869,6.779,2.3219,0.0,0.0,0.0,0.0,4.0875,0.0,2.3219,4.6438,0.0,2.3219,0.0,2.3219,0.0,0.0,0.0,8.2333,0.0,4.9069,4.9069,3.585,7.11,0.0,2.3219,5.1293,0.0,0.0,4.9069,3.585,0.0,3.585,4.6439,4.0875,2.3219,5.8263,3.585,6.5256,0.0,5.4121,0.0,7.9533,5.2869,6.4102,0.0,0.0,0.0,0
1.585,0.0,4.6865,2.3219,1.585,1.585,12.8871,3.8074,2.3219,1.585,0.0,5.3954,0.0,4.0,6.7003,0.0,0.0,4.6865,7.0156,6.2369,4.3923,4.0,4.3923,4.8704,0.0,1.585,4.0,6.267,0.0,3.8074,0.0,0.0,4.9542,3.6439,0.0,3.0,4.1699,3.4594,0.0,1.585,1.585,0.0,9.9439,6.1749,5.896,2.3219,3.17,3.6439,6.0764,0.0,1.585,5.3219,6.4614,2.3219,4.0,4.6865,5.3219,1.585,1.585,6.5124,0.0,0.0,0.0,0.0,2.3219,5.5981,0.0,7.2741,3.6439,2.3219,0.0,3.4594,10.1064,2.3219,3.8074,3.8074,0.0,4.3923,0.0,6.9615,0.0,6.2061,6.0764,3.4594,0.0,4.1699,1.585,3.0,4.8704,5.9709,2.3219,1.585,7.7908,1.585,0.0,5.3954,1.585,0.0,3.6439,0.0,4.7814,2.3219,2.3219,6.0422,0.0,0.0,4.3923,4.585,6.6556,4.3923,11.1965,4.3923,0.0,3.0,3.4594,3.6439,6.0764,4.6865,3.4594,3.0,2.3219,1.585,5.5002,2.3219,7.1699,3.4594,4.9542,2.3219,0.0,5.7334,3.8074,0.0,5.4486,8.849,4.1699,0.0,2.3219,6.4614,4.6865,5.55,0.0,9.0739,5.6444,1.585,0.0,2.3219,0.0,3.6439,0.0,4.1699,1.585,3.4594,6.6781,3.8074,5.2384,2.3219,3.0,4.0,5.8169,3.4594,2.3219,0.0,1.585,0.0,3.6439,3.6439,0.0,2.3219,3.8074,0.0,0.0,0.0,0.0,0.0,0.0,8.3912,0.0,5.3954,5.7758,3.6439,6.5857,0.0,1.585,1.585,2.3219,0.0,5.7334,0.0,0.0,1.585,3.4594,1.585,4.9542,5.9338,4.585,6.5618,0.0,5.1497,3.4594,8.1302,3.8074,6.7858,0.0,1.585,1.585,0
0.0,0.0,2.0,0.0,2.0,0.0,12.2322,4.2479,5.3038,0.0,0.0,7.7739,0.0,2.0,6.1162,0.0,0.0,3.3219,6.4994,6.3827,4.2479,3.8074,3.8074,3.3219,0.0,0.0,2.8074,5.1799,0.0,5.5236,0.0,2.8074,4.2479,4.2479,0.0,2.0,2.0,0.0,0.0,2.8074,0.0,0.0,9.7961,6.6075,5.3038,2.8074,0.0,3.8074,5.5928,0.0,0.0,5.3038,5.9619,2.0,2.8074,5.6943,4.4594,0.0,0.0,5.9619,0.0,3.3219,0.0,0.0,0.0,5.4179,0.0,7.5349,3.8074,0.0,5.9205,3.3219,8.7,3.3219,3.8074,4.4594,0.0,2.8074,2.8074,5.7889,0.0,6.6333,5.9619,2.8074,0.0,5.3038,3.3219,0.0,5.0444,4.4594,2.0,0.0,7.4933,2.8074,0.0,6.4421,0.0,0.0,3.3219,0.0,4.2479,4.858,2.8074,6.1875,0.0,0.0,0.0,4.2479,6.002,3.3219,10.7312,4.2479,2.0,3.8074,2.8074,2.0,6.9933,5.7425,4.0444,2.0,3.3219,0.0,5.8342,4.0444,6.858,3.8074,4.6439,3.3219,0.0,5.4179,5.3038,0.0,5.3038,9.0975,4.0444,2.0,2.0,6.1875,3.3219,5.4179,0.0,8.4972,3.8074,0.0,2.0,0.0,0.0,3.3219,0.0,4.6439,4.4594,2.8074,6.6834,5.0444,5.9205,4.0444,4.0444,4.2479,5.9205,2.8074,2.8074,2.0,0.0,0.0,2.8074,3.3219,0.0,3.3219,3.3219,0.0,2.0,0.0,2.0,2.0,0.0,8.4399,2.0,5.7889,5.7425,4.2479,7.2812,0.0,2.8074,4.4594,3.3219,0.0,4.0444,6.0792,0.0,2.0,2.0,0.0,4.4594,5.7425,4.6439,6.3205,2.0,5.1799,0.0,7.1799,6.002,7.0131,2.0,0.0,0.0,0
0.0,0.0,3.3219,0.0,3.8074,0.0,12.3801,3.3219,4.7004,2.0,0.0,6.8694,0.0,3.0,6.1424,2.0,2.0,2.0,6.8019,5.9891,3.3219,4.3219,4.5236,4.7004,0.0,3.3219,2.0,5.8176,0.0,4.7004,0.0,2.0,4.5236,3.0,0.0,0.0,0.0,4.3219,0.0,2.0,2.0,0.0,9.7257,6.281,4.9307,2.0,4.3219,2.0,6.1424,0.0,3.0,3.8074,6.0678,2.0,4.5236,4.5236,4.5236,0.0,0.0,6.1424,2.0,0.0,0.0,2.0,0.0,5.9059,2.0,7.1114,3.0,0.0,5.9891,0.0,9.2314,5.1293,4.3219,3.8074,2.0,0.0,0.0,6.6311,0.0,6.1424,6.3136,3.3219,0.0,5.2854,3.3219,3.0,4.3219,3.3219,0.0,2.0,7.4566,2.0,2.0,5.6741,2.0,0.0,2.0,0.0,4.9307,3.0,3.0,4.7004,0.0,2.0,3.8074,5.4263,5.8176,4.3219,10.869,4.7004,0.0,3.0,4.7004,0.0,6.7552,5.6229,4.3219,0.0,3.3219,0.0,6.0678,3.0,7.3219,3.0,4.9307,2.0,0.0,5.8625,4.3219,0.0,5.6229,8.5712,2.0,0.0,2.0,5.9059,4.9307,5.9481,0.0,9.0783,5.4263,0.0,2.0,3.3219,0.0,4.3219,0.0,3.3219,0.0,0.0,6.7068,4.9307,4.5236,3.0,3.8074,3.8074,6.5783,3.8074,2.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,3.3219,0.0,0.0,0.0,2.0,0.0,0.0,8.2887,3.3219,5.1293,5.7714,3.8074,7.0155,0.0,3.3219,6.4666,4.7004,0.0,4.9307,4.7004,0.0,3.0,0.0,0.0,2.0,3.8074,4.9307,5.6229,4.9307,5.4263,3.8074,7.1661,4.7004,6.8694,3.0,0.0,0.0,0
0.0,0.0,3.8074,2.0,2.8074,0.0,12.7529,3.3219,3.3219,2.8074,0.0,5.8755,0.0,3.8074,6.6337,2.8074,2.8074,2.0,7.2096,5.7175,4.9695,4.7004,2.0,5.3459,0.0,2.0,4.7004,6.2277,0.0,4.8415,0.0,2.8074,5.0875,4.2479,0.0,2.0,2.0,3.3219,0.0,2.8074,0.0,0.0,10.119,6.5424,4.9695,3.3219,2.8074,2.8074,6.5735,0.0,0.0,5.3459,6.2277,2.8074,4.8415,4.8415,4.7004,0.0,0.0,6.7196,0.0,0.0,0.0,0.0,0.0,6.3038,0.0,7.3236,3.8074,2.0,4.8415,3.3219,9.8088,3.8074,4.7004,5.6608,0.0,3.3219,0.0,6.9736,0.0,6.4782,6.4109,4.2479,0.0,4.9695,2.0,2.0,4.9695,4.2479,0.0,0.0,8.0538,0.0,2.0,5.2223,0.0,0.0,2.0,0.0,4.2479,3.8074,2.8074,4.4919,0.0,2.0,4.7004,4.7004,5.3459,3.8074,11.3654,3.3219,0.0,4.2479,4.9695,3.8074,7.0857,5.8755,4.2479,3.8074,2.8074,0.0,5.8248,3.3219,2.0,2.0,4.4919,0.0,2.8074,5.6608,5.4594,0.0,4.9695,9.0922,4.9695,0.0,0.0,6.3761,4.2479,6.188,0.0,9.5716,5.7175,0.0,0.0,2.0,0.0,0.0,0.0,4.4919,0.0,4.4919,7.4462,5.2223,5.7175,0.0,4.7004,4.4919,6.2662,4.2479,2.8074,2.0,2.0,0.0,3.3219,3.3219,0.0,2.0,4.4919,0.0,2.0,0.0,2.8074,0.0,0.0,8.3781,2.0,5.6017,4.7004,2.8074,7.0195,0.0,2.0,4.4919,4.4919,0.0,5.2223,0.0,0.0,4.2479,2.0,2.8074,3.3219,5.7721,3.3219,6.3761,3.3219,4.9695,2.0,6.8521,5.5401,6.9967,0.0,0.0,0.0,0
3.1699,0.0,0.0,0.0,3.1699,0.0,12.3713,4.4919,3.1699,1.585,0.0,5.7787,4.4919,0.0,6.2687,3.8074,0.0,1.585,7.1102,6.2336,4.2479,3.1699,5.1293,4.7004,1.585,0.0,3.1699,6.4009,0.0,4.9307,0.0,3.1699,5.3576,4.4919,0.0,1.585,3.1699,3.1699,0.0,0.0,0.0,1.585,8.8688,6.4927,4.7004,1.585,3.17,1.585,5.1293,0.0,0.0,5.1293,5.8728,0.0,1.585,4.9307,5.7787,0.0,0.0,6.0444,0.0,0.0,0.0,0.0,0.0,6.2336,1.585,7.4372,1.585,1.585,4.2479,3.8074,8.8342,4.4919,4.2479,3.8074,0.0,1.585,0.0,7.4827,0.0,6.2336,6.2687,3.8074,1.585,4.4919,1.585,3.8074,3.1699,4.9307,0.0,0.0,7.3084,0.0,1.585,6.3689,0.0,0.0,0.0,3.1699,4.2479,3.8074,3.1699,4.7004,0.0,3.1699,0.0,4.2479,4.2479,3.8074,10.8716,3.8074,0.0,1.585,0.0,1.585,6.3029,6.0444,4.2479,1.585,0.0,1.585,6.4927,0.0,4.2479,3.1699,3.1699,4.2479,0.0,5.8265,3.1699,0.0,5.7787,8.9997,3.1699,0.0,3.8074,6.0444,3.8074,5.3576,0.0,9.0509,4.9307,0.0,0.0,3.1699,0.0,4.4919,0.0,4.4919,1.585,4.2479,6.4927,4.4919,3.8074,1.585,3.1699,5.625,6.1609,4.2479,0.0,0.0,0.0,0.0,3.1699,3.1699,0.0,4.7549,4.4919,0.0,1.585,0.0,1.585,0.0,0.0,8.0341,0.0,5.1293,4.9307,4.7004,6.9682,1.585,4.2479,0.0,3.1699,0.0,1.585,4.2479,0.0,1.585,0.0,3.1699,5.3576,6.1609,4.9307,5.9177,1.585,4.4919,0.0,7.4372,5.7293,6.6605,1.585,0.0,1.585,0
2.0,0.0,4.8074,0.0,2.0,0.0,12.2211,4.0875,0.0,4.0875,2.0,6.4856,0.0,2.0,5.8773,2.0,0.0,0.0,6.8622,5.7173,3.0,2.0,3.0,3.0,0.0,0.0,2.0,5.9748,2.0,4.3219,0.0,0.0,5.3219,4.3219,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.1227,6.4856,3.8074,0.0,0.0,2.0,5.9267,0.0,0.0,5.8258,6.0661,0.0,3.0,5.6599,4.8074,0.0,2.0,6.1098,2.0,2.0,0.0,0.0,0.0,6.0213,2.0,7.9173,3.8074,0.0,3.0,3.0,8.437,2.0,5.1699,5.1699,0.0,3.0,0.0,7.3722,2.0,6.0661,6.3828,3.0,0.0,3.8074,2.0,2.0,3.8074,5.1699,0.0,0.0,7.4075,2.0,0.0,6.0661,0.0,0.0,2.0,0.0,5.585,5.3219,2.0,6.4856,0.0,2.0,4.0875,4.3219,6.0213,4.0875,10.6989,4.8074,0.0,4.0875,2.0,3.0,6.272,6.152,5.0,0.0,2.0,0.0,5.8258,3.0,7.1699,3.8074,5.6599,3.8074,0.0,6.1932,4.8074,2.0,5.3219,9.1512,4.8074,2.0,2.0,6.6423,2.0,4.3219,2.0,9.003,3.8074,0.0,0.0,4.0875,0.0,5.7173,0.0,3.8074,3.0,2.0,6.9842,4.0875,5.7727,4.3219,3.0,4.3219,6.272,2.0,0.0,0.0,0.0,2.0,3.0,3.8074,0.0,3.8074,4.8074,0.0,0.0,0.0,0.0,0.0,0.0,7.7344,4.0875,5.4594,5.1699,0.0,7.0529,2.0,2.0,3.8074,3.0,0.0,4.8074,3.0,0.0,4.3219,4.0875,3.0,4.0875,5.1699,3.8074,5.7173,0.0,5.3219,2.0,7.5409,5.3219,7.0075,0.0,0.0,2.0,0
0.0,0.0,2.0,0.0,0.0,0.0,12.7147,4.7004,3.8074,2.0,0.0,6.9844,0.0,0.0,6.1681,4.0444,0.0,2.0,6.962,6.0875,4.7004,4.0444,2.0,3.3219,0.0,0.0,2.0,5.2479,3.3219,2.0,0.0,0.0,4.0444,0.0,0.0,0.0,0.0,4.2479,0.0,0.0,0.0,0.0,9.4375,6.4837,4.7004,3.3219,2.0,3.8074,6.3169,0.0,2.0,4.7004,6.4519,3.3219,3.8074,4.0444,4.7004,0.0,0.0,6.1283,0.0,0.0,2.0,0.0,2.0,5.0875,0.0,7.0708,3.8074,2.0,4.9069,3.8074,9.5395,4.2479,4.9069,4.0444,2.0,2.0,0.0,5.8637,0.0,5.5236,6.002,3.3219,2.0,4.0444,2.0,3.3219,3.3219,5.2479,0.0,2.0,7.9415,0.0,3.8074,6.0875,0.0,0.0,3.8074,0.0,4.2479,4.2479,3.8074,4.7004,0.0,0.0,3.8074,4.7004,5.0875,4.0444,11.0578,4.9069,0.0,4.0444,2.0,2.0,6.716,6.002,4.2479,2.0,2.0,2.0,5.9112,3.3219,2.0,3.8074,4.7004,0.0,0.0,5.6556,4.9069,3.3219,5.5984,9.5546,3.8074,3.3219,2.0,6.0875,3.8074,6.2067,0.0,9.2183,4.9069,0.0,0.0,4.7004,0.0,4.2479,0.0,3.8074,3.3219,4.0444,6.962,3.8074,5.6556,4.0444,3.3219,4.2479,6.3859,4.2479,0.0,0.0,0.0,0.0,3.3219,4.0444,0.0,4.0,3.8074,0.0,0.0,0.0,0.0,0.0,0.0,8.2594,0.0,5.6556,3.8074,0.0,7.0917,0.0,3.3219,4.0444,4.2479,3.3219,4.9069,2.0,0.0,2.0,2.0,0.0,3.8074,5.5984,4.9069,6.002,4.0444,5.2479,4.0444,6.8925,5.5236,6.4837,0.0,0.0,0.0,0
0.0,0.0,3.1699,0.0,1.585,0.0,12.4085,4.2479,4.8826,3.1699,0.0,6.3785,0.0,1.585,5.5692,0.0,3.1699,0.0,6.7147,6.2715,4.2479,5.4919,5.3038,1.585,0.0,0.0,1.585,5.8921,0.0,4.4594,0.0,0.0,4.6439,1.585,0.0,3.1699,0.0,1.585,0.0,1.585,0.0,0.0,9.2737,6.6871,4.2479,1.585,1.585,0.0,5.8432,1.585,0.0,5.6851,6.115,0.0,3.7004,5.0875,4.2479,0.0,0.0,6.115,0.0,0.0,1.585,1.585,0.0,5.8432,0.0,7.3092,3.7004,1.585,0.0,0.0,8.913,3.7004,4.6439,4.2479,0.0,0.0,0.0,7.4469,0.0,6.1953,5.7923,3.7004,0.0,3.7004,1.585,0.0,5.3038,5.4919,1.585,0.0,7.6315,0.0,0.0,5.5692,0.0,1.585,3.1699,0.0,3.7004,5.0875,3.1699,5.9855,0.0,0.0,1.585,5.0875,5.5692,3.1699,10.7649,4.8826,0.0,3.7004,3.1699,0.0,6.5715,5.8432,4.4594,4.6439,0.0,0.0,6.0732,0.0,6.8703,1.585,3.1699,1.585,0.0,6.0299,4.8826,0.0,5.4919,8.821,4.2479,0.0,1.585,6.51,3.7004,5.7398,1.585,8.535,4.6439,0.0,1.585,1.585,0.0,5.5692,0.0,4.8826,0.0,0.0,7.2161,4.4594,5.0875,3.7004,4.2479,4.4594,6.1953,4.4594,3.1699,0.0,0.0,0.0,3.1699,4.4594,0.0,0.0,3.1699,0.0,1.585,0.0,3.1699,0.0,0.0,8.3974,0.0,6.3785,4.6439,4.2479,6.5715,1.585,4.6439,4.4594,1.585,0.0,4.6439,5.6285,0.0,1.585,0.0,0.0,4.8826,5.5692,4.2479,5.6285,0.0,4.8826,3.1699,7.0957,5.7923,7.1571,0.0,0.0,0.0,0
0.0,0.0,4.6147,0.0,0.0,0.0,12.6056,3.0,3.4594,3.0,0.0,6.0121,0.0,2.3219,5.8709,2.3219,0.0,2.3219,6.7093,6.1406,3.9069,4.8074,6.2587,3.0,0.0,3.0,2.3219,5.8709,0.0,3.9069,0.0,2.3219,5.7145,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.5759,6.5639,5.4594,3.0,2.3219,4.8074,6.0121,2.3219,2.3219,3.4594,6.3677,3.0,3.9069,4.3923,5.7684,3.0,0.0,6.3323,0.0,2.3219,0.0,0.0,2.3219,5.8709,0.0,7.329,0.0,0.0,6.0121,2.3219,9.9082,3.0,3.4594,4.6147,0.0,3.0,0.0,6.5331,2.3219,6.2203,6.0991,0.0,0.0,4.8074,3.4594,3.0,5.2479,3.0,3.4594,2.3219,7.6358,0.0,0.0,5.0444,2.3219,0.0,3.0,2.3219,4.3923,4.8074,2.3219,6.1811,0.0,0.0,3.4594,3.4594,5.4594,2.3219,11.1216,0.0,3.0,2.3219,0.0,3.9069,6.4692,5.8709,4.8074,3.4594,3.4594,2.3219,5.7145,3.0,6.2288,3.0,3.9069,2.3219,0.0,5.7145,3.9069,0.0,5.6439,8.7397,3.4594,3.4594,3.0,6.5014,5.2479,5.8207,0.0,9.0104,3.4594,0.0,0.0,3.0,0.0,3.0,0.0,3.9069,0.0,3.4594,6.9622,4.3923,4.3923,2.3219,3.0,5.2479,6.6529,3.4594,2.3219,0.0,0.0,0.0,3.9069,2.3219,0.0,3.0,4.6147,0.0,0.0,0.0,3.4594,0.0,0.0,8.4647,0.0,5.2479,5.0444,2.3219,7.5915,2.3219,6.2587,5.9665,3.9069,0.0,4.6147,3.0,0.0,2.3219,2.3219,0.0,4.3923,5.7684,4.3923,5.4594,0.0,4.3923,2.3219,6.2203,5.2479,6.8909,0.0,0.0,0.0,0
0.0,0.0,2.8074,0.0,0.0,0.0,12.7312,4.7004,0.0,0.0,2.0,4.9388,2.8074,2.8074,5.3923,2.0,0.0,0.0,6.4413,5.8741,2.8074,3.3219,6.06,0.0,0.0,3.3219,0.0,4.2479,0.0,3.7004,0.0,0.0,5.1699,4.7004,2.0,2.0,3.3219,4.2479,0.0,2.0,0.0,0.0,10.9454,6.6872,5.7711,0.0,3.7004,2.8074,5.3923,0.0,0.0,5.0444,5.8741,2.0,2.8074,2.8074,6.1031,0.0,0.0,6.5998,0.0,0.0,2.0,0.0,0.0,5.0444,2.8074,6.5998,2.8074,2.0,4.2479,2.8074,9.8206,2.8074,3.3219,3.3219,0.0,3.3219,0.0,7.0587,2.0,6.0157,5.4764,4.2479,0.0,5.0444,2.0,0.0,4.9388,4.7004,0.0,0.0,7.5059,2.0,0.0,4.8243,2.0,0.0,2.0,0.0,4.2479,4.9388,2.8074,5.8235,0.0,0.0,2.8074,4.2479,6.3726,4.2479,11.1321,0.0,0.0,2.0,0.0,2.0,6.5998,4.2479,5.1699,0.0,0.0,0.0,5.8235,4.2479,4.8074,3.3219,4.9388,2.8074,0.0,5.3923,0.0,0.0,5.3923,8.5985,2.0,0.0,2.8074,6.3726,4.9388,5.3923,0.0,9.0902,3.7004,0.0,0.0,3.3219,0.0,2.0,2.0,4.7004,0.0,3.3219,6.2632,6.2632,4.8243,2.8074,2.0,5.2854,6.06,4.2479,2.0,2.0,0.0,0.0,3.3219,2.0,2.0,5.7004,3.7004,0.0,0.0,0.0,2.8074,0.0,0.0,8.271,0.0,5.7167,4.7004,3.3219,6.6586,0.0,5.6602,5.5404,2.8074,2.0,2.0,2.8074,0.0,2.0,3.3219,2.0,4.7004,5.5404,5.0444,5.8741,2.0,5.2854,0.0,7.4404,5.1699,6.5694,0.0,2.0,2.0,0
